# op_idx  op_name                          input_shapes -> output_shapes
 175  DEQUANTIZE                      in=[]  -> out=['576x1x1x96']  consts=['576x1x1x96']
 176  CONV_2D                         in=['1x8x8x96', '576x1x1x96', '576']  -> out=['1x8x8x576']  consts=[]
 177  DEQUANTIZE                      in=[]  -> out=['1x3x3x576']  consts=['1x3x3x576']
 178  DEQUANTIZE                      in=[]  -> out=['576']  consts=['576']
 179  DEPTHWISE_CONV_2D               in=['1x8x8x576', '1x3x3x576', '576']  -> out=['1x8x8x576']  consts=[]
 180  DEQUANTIZE                      in=[]  -> out=['576']  consts=['576']
 181  DEQUANTIZE                      in=[]  -> out=['1x3x3x576']  consts=['1x3x3x576']
 182  DEPTHWISE_CONV_2D               in=['1x8x8x576', '1x3x3x576', '576']  -> out=['1x8x8x576']  consts=[]
 183  DEQUANTIZE                      in=[]  -> out=['32x1x1x576']  consts=['32x1x1x576']
 184  DEQUANTIZE                      in=[]  -> out=['32']  consts=['32']
 185  CONV_2D                         in=['1x8x8x576', '32x1x1x576', '32']  -> out=['1x8x8x32']  consts=[]
 186  RESIZE_BILINEAR                 in=['1x8x8x32']  -> out=['1x16x16x32']  consts=['2']
 187  ADD                             in=['1x16x16x32', '1x16x16x32']  -> out=['1x16x16x32']  consts=[]
 188  RESIZE_BILINEAR                 in=['1x16x16x32']  -> out=['1x32x32x32']  consts=['2']
 189  ADD                             in=['1x32x32x32', '1x32x32x32']  -> out=['1x32x32x32']  consts=[]
 190  RESIZE_BILINEAR                 in=['1x32x32x32']  -> out=['1x64x64x32']  consts=['2']
 191  ADD                             in=['1x64x64x32', '1x64x64x32']  -> out=['1x64x64x32']  consts=[]
 192  DEQUANTIZE                      in=[]  -> out=['32']  consts=['32']
 193  DEQUANTIZE                      in=[]  -> out=['1x3x3x32']  consts=['1x3x3x32']
 194  DEPTHWISE_CONV_2D               in=['1x64x64x32', '1x3x3x32', '32']  -> out=['1x64x64x32']  consts=[]
 195  DEQUANTIZE                      in=[]  -> out=['8x1x1x32']  consts=['8x1x1x32']
 196  DEQUANTIZE                      in=[]  -> out=['8']  consts=['8']
 197  CONV_2D                         in=['1x64x64x32', '8x1x1x32', '8']  -> out=['1x64x64x8']  consts=[]
 198  RESIZE_BILINEAR                 in=['1x64x64x8']  -> out=['1x128x128x8']  consts=['2']
 199  ADD                             in=['1x128x128x8', '1x128x128x8']  -> out=['1x128x128x8']  consts=[]
 200  DEQUANTIZE                      in=[]  -> out=['1x3x3x8']  consts=['1x3x3x8']
 201  DEQUANTIZE                      in=[]  -> out=['8']  consts=['8']
 202  DEPTHWISE_CONV_2D               in=['1x128x128x8', '1x3x3x8', '8']  -> out=['1x128x128x8']  consts=[]
 203  DEQUANTIZE                      in=[]  -> out=['8']  consts=['8']
 204  DEQUANTIZE                      in=[]  -> out=['8x1x1x8']  consts=['8x1x1x8']
 205  CONV_2D                         in=['1x128x128x8', '8x1x1x8', '8']  -> out=['1x128x128x8']  consts=[]
 206  ADD                             in=['1x128x128x8', '1x128x128x8']  -> out=['1x128x128x8']  consts=[]
 207  DEQUANTIZE                      in=[]  -> out=['1x3x3x8']  consts=['1x3x3x8']
 208  DEQUANTIZE                      in=[]  -> out=['8']  consts=['8']
 209  DEPTHWISE_CONV_2D               in=['1x128x128x8', '1x3x3x8', '8']  -> out=['1x128x128x8']  consts=[]
 210  DEQUANTIZE                      in=[]  -> out=['8x1x1x8']  consts=['8x1x1x8']
 211  DEQUANTIZE                      in=[]  -> out=['8']  consts=['8']
 212  CONV_2D                         in=['1x128x128x8', '8x1x1x8', '8']  -> out=['1x128x128x8']  consts=[]
 213  ADD                             in=['1x128x128x8', '1x128x128x8']  -> out=['1x128x128x8']  consts=[]
 214  RESIZE_BILINEAR                 in=['1x128x128x8']  -> out=['1x256x256x8']  consts=['2']
 215  DEQUANTIZE                      in=[]  -> out=['8']  consts=['8']
 216  DEQUANTIZE                      in=[]  -> out=['1x3x3x8']  consts=['1x3x3x8']
 217  DEPTHWISE_CONV_2D               in=['1x256x256x8', '1x3x3x8', '8']  -> out=['1x256x256x8']  consts=[]
 218  DEQUANTIZE                      in=[]  -> out=['8x1x1x8']  consts=['8x1x1x8']
 219  DEQUANTIZE                      in=[]  -> out=['8']  consts=['8']
 220  CONV_2D                         in=['1x256x256x8', '8x1x1x8', '8']  -> out=['1x256x256x8']  consts=[]
 221  ADD                             in=['1x256x256x8', '1x256x256x8']  -> out=['1x256x256x8']  consts=[]
 222  DEQUANTIZE                      in=[]  -> out=['1x3x3x8']  consts=['1x3x3x8']
 223  DEQUANTIZE                      in=[]  -> out=['8']  consts=['8']
 224  DEPTHWISE_CONV_2D               in=['1x256x256x8', '1x3x3x8', '8']  -> out=['1x256x256x8']  consts=[]
 225  DEQUANTIZE                      in=[]  -> out=['8']  consts=['8']
 226  DEQUANTIZE                      in=[]  -> out=['8x1x1x8']  consts=['8x1x1x8']
 227  CONV_2D                         in=['1x256x256x8', '8x1x1x8', '8']  -> out=['1x256x256x8']  consts=[]
 228  ADD                             in=['1x256x256x8', '1x256x256x8']  -> out=['1x256x256x8']  consts=[]
 229  DEQUANTIZE                      in=[]  -> out=['1']  consts=['1']
 230  DEQUANTIZE                      in=[]  -> out=['1x3x3x8']  consts=['1x3x3x8']
 231  CONV_2D                         in=['1x256x256x8', '1x3x3x8', '1']  -> out=['1x256x256x1']  consts=[]
 232  DEQUANTIZE                      in=[]  -> out=['39x1x1x32']  consts=['39x1x1x32']
 233  DEQUANTIZE                      in=[]  -> out=['39']  consts=['39']
 234  CONV_2D                         in=['1x64x64x32', '39x1x1x32', '39']  -> out=['1x64x64x39']  consts=[]
 235  DEQUANTIZE                      in=[]  -> out=['576']  consts=['576']
 236  DEQUANTIZE                      in=[]  -> out=['1x3x3x576']  consts=['1x3x3x576']
 237  DEPTHWISE_CONV_2D               in=['1x8x8x576', '1x3x3x576', '576']  -> out=['1x8x8x576']  consts=[]
 238  DEQUANTIZE                      in=[]  -> out=['192x1x1x576']  consts=['192x1x1x576']
 239  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 240  CONV_2D                         in=['1x8x8x576', '192x1x1x576', '192']  -> out=['1x8x8x192']  consts=[]
 241  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 242  DEQUANTIZE                      in=[]  -> out=['1x3x3x192']  consts=['1x3x3x192']
 243  DEPTHWISE_CONV_2D               in=['1x8x8x192', '1x3x3x192', '192']  -> out=['1x4x4x192']  consts=[]
 244  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 245  DEQUANTIZE                      in=[]  -> out=['192x1x1x192']  consts=['192x1x1x192']
 246  CONV_2D                         in=['1x4x4x192', '192x1x1x192', '192']  -> out=['1x4x4x192']  consts=[]
 247  MAX_POOL_2D                     in=['1x8x8x192']  -> out=['1x4x4x192']  consts=[]
 248  ADD                             in=['1x4x4x192', '1x4x4x192']  -> out=['1x4x4x192']  consts=[]
 249  DEQUANTIZE                      in=[]  -> out=['1x3x3x192']  consts=['1x3x3x192']
 250  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 251  DEPTHWISE_CONV_2D               in=['1x4x4x192', '1x3x3x192', '192']  -> out=['1x4x4x192']  consts=[]
 252  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 253  DEQUANTIZE                      in=[]  -> out=['192x1x1x192']  consts=['192x1x1x192']
 254  CONV_2D                         in=['1x4x4x192', '192x1x1x192', '192']  -> out=['1x4x4x192']  consts=[]
 255  ADD                             in=['1x4x4x192', '1x4x4x192']  -> out=['1x4x4x192']  consts=[]
 256  DEQUANTIZE                      in=[]  -> out=['1x3x3x192']  consts=['1x3x3x192']
 257  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 258  DEPTHWISE_CONV_2D               in=['1x4x4x192', '1x3x3x192', '192']  -> out=['1x4x4x192']  consts=[]
 259  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 260  DEQUANTIZE                      in=[]  -> out=['192x1x1x192']  consts=['192x1x1x192']
 261  CONV_2D                         in=['1x4x4x192', '192x1x1x192', '192']  -> out=['1x4x4x192']  consts=[]
 262  ADD                             in=['1x4x4x192', '1x4x4x192']  -> out=['1x4x4x192']  consts=[]
 263  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 264  DEQUANTIZE                      in=[]  -> out=['1x3x3x192']  consts=['1x3x3x192']
 265  DEPTHWISE_CONV_2D               in=['1x4x4x192', '1x3x3x192', '192']  -> out=['1x2x2x192']  consts=[]
 266  DEQUANTIZE                      in=[]  -> out=['192x1x1x192']  consts=['192x1x1x192']
 267  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 268  CONV_2D                         in=['1x2x2x192', '192x1x1x192', '192']  -> out=['1x2x2x192']  consts=[]
 269  MAX_POOL_2D                     in=['1x4x4x192']  -> out=['1x2x2x192']  consts=[]
 270  ADD                             in=['1x2x2x192', '1x2x2x192']  -> out=['1x2x2x192']  consts=[]
 271  DEQUANTIZE                      in=[]  -> out=['1x3x3x192']  consts=['1x3x3x192']
 272  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 273  DEPTHWISE_CONV_2D               in=['1x2x2x192', '1x3x3x192', '192']  -> out=['1x2x2x192']  consts=[]
 274  DEQUANTIZE                      in=[]  -> out=['192x1x1x192']  consts=['192x1x1x192']
 275  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 276  CONV_2D                         in=['1x2x2x192', '192x1x1x192', '192']  -> out=['1x2x2x192']  consts=[]
 277  ADD                             in=['1x2x2x192', '1x2x2x192']  -> out=['1x2x2x192']  consts=[]
 278  DEQUANTIZE                      in=[]  -> out=['1x3x3x192']  consts=['1x3x3x192']
 279  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 280  DEPTHWISE_CONV_2D               in=['1x2x2x192', '1x3x3x192', '192']  -> out=['1x2x2x192']  consts=[]
 281  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 282  DEQUANTIZE                      in=[]  -> out=['192x1x1x192']  consts=['192x1x1x192']
 283  CONV_2D                         in=['1x2x2x192', '192x1x1x192', '192']  -> out=['1x2x2x192']  consts=[]
 284  ADD                             in=['1x2x2x192', '1x2x2x192']  -> out=['1x2x2x192']  consts=[]
 285  DEQUANTIZE                      in=[]  -> out=['1x3x3x192']  consts=['1x3x3x192']
 286  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 287  DEPTHWISE_CONV_2D               in=['1x2x2x192', '1x3x3x192', '192']  -> out=['1x2x2x192']  consts=[]
 288  DEQUANTIZE                      in=[]  -> out=['192x1x1x192']  consts=['192x1x1x192']
 289  DEQUANTIZE                      in=[]  -> out=['192']  consts=['192']
 290  CONV_2D                         in=['1x2x2x192', '192x1x1x192', '192']  -> out=['1x2x2x192']  consts=[]
 291  ADD                             in=['1x2x2x192', '1x2x2x192']  -> out=['1x2x2x192']  consts=[]
 292  DEQUANTIZE                      in=[]  -> out=['195x2x2x192']  consts=['195x2x2x192']
 293  DEQUANTIZE                      in=[]  -> out=['195']  consts=['195']
 294  CONV_2D                         in=['1x2x2x192', '195x2x2x192', '195']  -> out=['1x1x1x195']  consts=[]
 295  RESHAPE                         in=['1x1x1x195']  -> out=['1x195']  consts=['2']
 296  DEQUANTIZE                      in=[]  -> out=['117']  consts=['117']
 297  DEQUANTIZE                      in=[]  -> out=['117x2x2x192']  consts=['117x2x2x192']
 298  CONV_2D                         in=['1x2x2x192', '117x2x2x192', '117']  -> out=['1x1x1x117']  consts=[]
